"","asin","Alternative Rock","Blues","Country","Folk","Jazz","Other","Pop","Rap & Hip-Hop","Rock"
"2405","B000641A2C",1,0,0,0,0,0,0,0,0
"2406","B00064200S",0,0,0,0,0,0,0,1,0
"2407","B00064AEJM",0,0,0,0,0,0,1,0,0
"2408","B00064LOQO",0,0,0,0,0,0,0,1,0
"2409","B00064LP4A",1,0,0,0,0,0,0,0,0
"2410","B00064X2QY",0,0,0,0,0,0,0,1,0
"2411","B00065BYAY",0,0,0,0,0,0,1,0,0
"2412","B00065JTAQ",0,0,0,0,0,0,0,1,0
"2413","B00065LGOS",1,0,0,0,0,0,0,0,0
"2414","B00065XJ52",0,0,0,0,0,0,0,1,0
"2415","B0006693YW",0,0,0,0,0,0,0,1,0
"2416","B00066N8JI",0,0,0,0,0,0,1,0,0
"2417","B00068CUZO",1,0,0,0,0,0,0,0,0
"2418","B0006GAZGC",0,0,0,0,0,0,1,0,0
"2419","B0006HC0OQ",0,0,0,0,0,0,0,1,0
"2420","B0006IGGLS",0,0,0,0,0,0,1,0,0
"2421","B0006UEVPO",0,0,0,0,0,0,0,1,0
"2422","B0006VXF4G",0,0,0,0,1,0,0,0,0
"2423","B0006ZQ9BS",0,0,0,0,0,0,0,1,0
"2424","B00070Q7VY",1,0,0,0,0,0,0,0,0
"2425","B000765I86",0,0,0,0,0,0,0,1,0
"2426","B000765IPE",0,0,0,0,0,0,0,1,0
"2427","B000784WN6",1,0,0,0,0,0,0,0,0
"2428","B000784WOA",1,0,0,0,0,0,0,0,0
"2429","B0007GAEIU",1,0,0,0,0,0,0,0,0
"2430","B0007LLPF6",0,0,0,0,0,0,0,1,0
"2431","B0007M239M",0,0,0,0,1,0,0,0,0
"2432","B0007MEYIU",1,0,0,0,0,0,0,0,0
"2433","B0007NFL18",0,0,0,0,0,0,0,1,0
"2434","B0007OY3U2",0,0,1,0,0,0,0,0,0
"2435","B0007OY456",0,0,0,0,0,0,1,0,0
"2436","B0007OY460",0,0,0,0,0,0,1,0,0
"2437","B0007P9XJM",0,0,0,0,0,0,0,1,0
"2438","B0007QN8WE",1,0,0,0,0,0,0,0,0
"2439","B0007QS4TQ",1,0,0,0,0,0,0,0,0
"2440","B0007RTBAG",1,0,0,0,0,0,0,0,0
"2441","B0007TF19Y",1,0,0,0,0,0,0,0,0
"2442","B0007TFI56",0,0,0,0,0,0,1,0,0
"2443","B0007TKH5C",1,0,0,0,0,0,0,0,0
"2444","B0007TKHX4",0,0,0,0,0,0,1,0,0
"2445","B0007TX894",1,0,0,0,0,0,0,0,0
"2446","B0007US7OO",0,0,0,1,0,0,0,0,0
"2447","B0007US8ES",1,0,0,0,0,0,0,0,0
"2448","B0007V3P5O",0,0,0,0,0,0,1,0,0
"2449","B0007VBF24",0,1,0,0,0,0,0,0,0
"2450","B0007W7H84",0,0,0,0,0,0,0,1,0
"2451","B0007WF1XC",1,0,0,0,0,0,0,0,0
"2452","B0007X9TUW",1,0,0,0,0,0,0,0,0
"2453","B0007Y0978",1,0,0,0,0,0,0,0,0
"2454","B0007Y8A7E",0,0,0,0,0,0,0,1,0
"2455","B0007YMV1K",0,0,0,0,0,0,0,1,0
"2456","B0007ZEO4G",0,0,0,0,0,0,1,0,0
"2457","B000819PKC",1,0,0,0,0,0,0,0,0
"2458","B0008ENJ06",0,0,0,0,0,0,0,1,0
"2459","B0008FPIPY",1,0,0,0,0,0,0,0,0
"2460","B0008FPIRC",1,0,0,0,0,0,0,0,0
"2461","B00092ZMF2",0,0,0,0,0,0,1,0,0
"2462","B000930E3Q",1,0,0,0,0,0,0,0,0
"2463","B00096S3PY",0,0,0,0,0,0,1,0,0
"2464","B00096S3UO",0,0,0,0,0,0,1,0,0
"2465","B00097A5H2",1,0,0,0,0,0,0,0,0
"2466","B00097A5HW",0,0,0,0,0,0,1,0,0
"2467","B0009A401G",0,0,0,0,0,0,0,1,0
"2468","B0009CTUS2",0,0,0,1,0,0,0,0,0
"2469","B0009FGWUS",0,0,0,0,0,0,0,1,0
"2470","B0009G3BWE",0,0,0,0,0,0,0,1,0
"2471","B0009HLD2S",1,0,0,0,0,0,0,0,0
"2472","B0009HLDA0",0,0,0,0,0,0,0,1,0
"2473","B0009I46A8",0,0,0,0,0,0,1,0,0
"2474","B0009I7O3O",0,0,0,1,0,0,0,0,0
"2475","B0009JPV8S",0,0,0,0,0,0,0,1,0
"2476","B0009K3F3K",0,0,0,1,0,0,0,0,0
"2477","B0009K7RBG",0,0,0,0,0,0,0,1,0
"2478","B0009ML2BU",0,0,0,1,0,0,0,0,0
"2479","B0009OUAQQ",0,0,0,0,0,0,1,0,0
"2480","B0009QYQVO",0,0,0,0,0,0,1,0,0
"2481","B0009RQRPG",0,0,0,0,0,0,1,0,0
"2482","B0009S3HI0",1,0,0,0,0,0,0,0,0
"2483","B0009SCVTG",0,0,0,0,0,0,0,1,0
"2484","B0009VJWQS",0,0,0,0,0,0,0,1,0
"2485","B0009VK438",0,0,0,0,0,0,0,1,0
"2486","B0009WFEF0",1,0,0,0,0,0,0,0,0
"2487","B0009WFF0Y",1,0,0,0,0,0,0,0,0
"2488","B0009XFIZK",0,0,0,0,0,0,0,1,0
"2489","B0009XNUK0",0,0,0,0,0,0,1,0,0
"2490","B0009YA3CC",1,0,0,0,0,0,0,0,0
"2491","B000A14OEC",1,0,0,0,0,0,0,0,0
"2492","B000A2H1D2",0,0,0,0,0,0,1,0,0
"2493","B000A2H7E0",0,0,0,0,0,0,1,0,0
"2494","B000A3DFYU",0,0,0,0,0,0,0,1,0
"2495","B000A3OX1O",1,0,0,0,0,0,0,0,0
"2496","B000AA302A",1,0,0,0,0,0,0,0,0
"2497","B000AA303Y",0,0,0,0,0,0,0,1,0
"2498","B000AA4M9U",0,1,0,0,0,0,0,0,0
"2499","B000ADWD4I",1,0,0,0,0,0,0,0,0
"2500","B000AGTPYQ",1,0,0,0,0,0,0,0,0
"2501","B000AGTQ54",0,0,0,0,0,0,0,1,0
"2502","B000AGTQGS",0,0,1,0,0,0,0,0,0
"2503","B000AGTQJU",0,0,0,1,0,0,0,0,0
"2504","B000AGTQKY",0,0,0,0,0,0,0,1,0
"2505","B000AHJ7TS",0,0,0,0,0,1,0,0,0
"2506","B000AL730O",0,0,0,1,0,0,0,0,0
"2507","B000AM6OKI",1,0,0,0,0,0,0,0,0
"2508","B000AO4NKE",0,0,0,0,1,0,0,0,0
"2509","B000AOENCM",0,0,0,1,0,0,0,0,0
"2510","B000AOJ9EE",1,0,0,0,0,0,0,0,0
"2511","B000AP2YUY",1,0,0,0,0,0,0,0,0
"2512","B000AQACNY",1,0,0,0,0,0,0,0,0
"2513","B000ASATP8",0,1,0,0,0,0,0,0,0
"2514","B000ASTEE0",0,0,0,0,0,0,0,1,0
"2515","B000ATT2QO",1,0,0,0,0,0,0,0,0
"2516","B000AU1NZQ",1,0,0,0,0,0,0,0,0
"2517","B000AV2G2O",1,0,0,0,0,0,0,0,0
"2518","B000AV2G9M",0,0,0,0,0,0,1,0,0
"2519","B000AV47XK",1,0,0,0,0,0,0,0,0
"2520","B000AY9OGW",0,0,0,0,0,0,0,1,0
"2521","B000AYEIWW",0,0,0,1,0,0,0,0,0
"2522","B000B5IOPM",0,0,0,0,0,0,0,1,0
"2523","B000B5IPLK",0,0,0,0,0,0,1,0,0
"2524","B000B5KRSY",0,0,0,0,0,0,0,1,0
"2525","B000B5QWNI",1,0,0,0,0,0,0,0,0
"2526","B000B5QWO2",1,0,0,0,0,0,0,0,0
"2527","B000B5XSXU",0,0,0,1,0,0,0,0,0
"2528","B000B66PDO",0,0,0,1,0,0,0,0,0
"2529","B000B8I940",0,0,0,0,0,0,0,1,0
"2530","B000B8QF00",1,0,0,0,0,0,0,0,0
"2531","B000B8QF6O",1,0,0,0,0,0,0,0,0
"2532","B000B9UHSU",1,0,0,0,0,0,0,0,0
"2533","B000BC8T78",0,0,0,0,0,1,0,0,0
"2534","B000BFNYZ2",0,0,0,0,0,0,0,1,0
"2535","B000BGR0OM",1,0,0,0,0,0,0,0,0
"2536","B000BGR18W",0,0,1,0,0,0,0,0,0
"2537","B000BJS4P8",0,0,0,0,0,0,0,1,0
"2538","B000BK8FVA",0,0,0,0,0,0,1,0,0
"2539","B000BKSISA",0,0,0,0,0,0,0,1,0
"2540","B000BLI4UG",0,0,0,0,0,0,0,1,0
"2541","B000BM6AVA",0,0,0,0,0,0,1,0,0
"2542","B000BNTM32",0,0,0,0,0,0,1,0,0
"2543","B000BOH8XW",0,0,0,0,0,0,1,0,0
"2544","B000BPGIZ0",0,0,0,0,0,0,1,0,0
"2545","B000BR3464",0,0,0,0,0,0,1,0,0
"2546","B000BTDMDC",1,0,0,0,0,0,0,0,0
"2547","B000BTFZKA",0,0,0,0,0,0,0,1,0
"2548","B000BY826Y",0,0,0,0,0,0,0,1,0
"2549","B000BY8278",0,0,0,0,0,0,1,0,0
"2550","B000BY827I",0,0,0,0,0,0,0,1,0
"2551","B000C8STJ4",1,0,0,0,0,0,0,0,0
"2552","B000CBNX4W",0,0,0,0,0,0,1,0,0
"2553","B000CDSS2M",1,0,0,0,0,0,0,0,0
"2554","B000CFWNNK",1,0,0,0,0,0,0,0,0
"2555","B000CNE128",1,0,0,0,0,0,0,0,0
"2556","B000CRR3C4",0,0,0,0,0,0,0,1,0
"2557","B000CSUYFQ",1,0,0,0,0,0,0,0,0
"2558","B000E0LM2G",0,0,0,1,0,0,0,0,0
"2559","B000E0OEQC",0,0,0,0,0,0,1,0,0
"2560","B000E1IGC4",0,0,0,0,1,0,0,0,0
"2561","B000E3K3BY",0,0,0,0,0,0,0,1,0
"2562","B000E5L8DE",1,0,0,0,0,0,0,0,0
"2563","B000E5N62U",0,0,0,0,1,0,0,0,0
"2564","B000E6EHI6",1,0,0,0,0,0,0,0,0
"2565","B000E6EJ2A",0,0,0,0,0,0,1,0,0
"2566","B000E97HB2",0,0,0,0,0,0,0,1,0
"2567","B000EGDAQG",0,0,0,0,0,0,1,0,0
"2568","B000EGDN40",1,0,0,0,0,0,0,0,0
"2569","B000EGDNCW",1,0,0,0,0,0,0,0,0
"2570","B000EGEKWE",1,0,0,0,0,0,0,0,0
"2571","B000EGFV4K",0,0,0,0,0,0,0,1,0
"2572","B000EHPXXI",0,0,0,0,0,0,1,0,0
"2573","B000EHQ7VA",0,0,0,0,0,0,1,0,0
"2574","B000EHQ80A",0,0,0,0,0,0,1,0,0
"2575","B000ELL0R2",1,0,0,0,0,0,0,0,0
"2576","B000EMGAGW",0,0,0,0,0,0,0,1,0
"2577","B000EMGAOY",1,0,0,0,0,0,0,0,0
"2578","B000EMGIHS",0,0,0,0,1,0,0,0,0
"2579","B000EQ46KA",0,0,0,0,0,0,0,1,0
"2580","B000ERU8JC",0,1,0,0,0,0,0,0,0
"2581","B000ETQPWE",0,0,0,0,0,0,0,0,1
"2582","B000EU1KRS",1,0,0,0,0,0,0,0,0
"2583","B000EUMO00",1,0,0,0,0,0,0,0,0
"2584","B000EXZ9P4",0,0,1,0,0,0,0,0,0
"2585","B000F0UV2M",0,0,0,0,0,0,0,1,0
"2586","B000F0UV36",0,0,0,0,0,0,0,1,0
"2587","B000F0UV3Q",0,0,0,0,0,0,0,1,0
"2588","B000F3AB1U",1,0,0,0,0,0,0,0,0
"2589","B000F4TM6Y",0,0,0,0,0,0,0,1,0
"2590","B000F5GKO0",0,1,0,0,0,0,0,0,0
"2591","B000F8DBDU",1,0,0,0,0,0,0,0,0
"2592","B000F8DT1O",0,0,0,0,0,0,1,0,0
"2593","B000FA58IE",1,0,0,0,0,0,0,0,0
"2594","B000FBFT7I",0,0,0,0,0,0,0,1,0
"2595","B000FBGBPC",1,0,0,0,0,0,0,0,0
"2596","B000FBGBQ6",0,0,0,0,0,0,0,1,0
"2597","B000FDEUI0",0,0,0,0,0,0,0,1,0
"2598","B000FDFRX2",0,0,0,0,0,0,1,0,0
"2599","B000FII324",0,0,0,0,0,0,1,0,0
"2600","B000FILWFY",0,0,0,0,0,0,0,1,0
"2601","B000FIMG90",1,0,0,0,0,0,0,0,0
"2602","B000FJAA0G",0,0,0,1,0,0,0,0,0
"2603","B000FMR4T8",0,0,0,0,0,0,1,0,0
"2604","B000FO0ARY",0,0,0,0,0,0,0,1,0
"2605","B000FOQ15O",0,0,0,0,1,0,0,0,0
"2606","B000FPYNQW",1,0,0,0,0,0,0,0,0
"2607","B000FUF80W",1,0,0,0,0,0,0,0,0
"2608","B000FUF86Q",1,0,0,0,0,0,0,0,0
"2609","B000FVBLGG",1,0,0,0,0,0,0,0,0
"2610","B000FVBLJ8",0,0,0,0,0,0,0,1,0
"2611","B000FVQYYK",0,0,0,0,0,0,1,0,0
"2612","B000FZET70",0,0,0,0,0,0,0,1,0
"2613","B000G1ALRU",0,0,0,0,0,0,1,0,0
"2614","B000G1QX4A",0,0,0,0,0,0,0,1,0
"2615","B000G73U5Y",0,0,0,0,0,0,1,0,0
"2616","B000GCG95C",0,0,0,0,0,0,1,0,0
"2617","B000GDI21A",0,0,0,0,0,0,0,1,0
"2618","B000GG4XHY",0,0,0,0,0,0,1,0,0
"2619","B000GG4XI8",0,0,0,0,0,0,1,0,0
"2620","B000GGSMJ4",1,0,0,0,0,0,0,0,0
"2621","B000GLKP9Y",1,0,0,0,0,0,0,0,0
"2622","B000GRUS22",0,0,0,0,0,1,0,0,0
"2623","B000GRUSRM",1,0,0,0,0,0,0,0,0
"2624","B000GY729M",1,0,0,0,0,0,0,0,0
"2625","B000GY72WY",1,0,0,0,0,0,0,0,0
"2626","B000H0MKGK",0,0,0,1,0,0,0,0,0
"2627","B000H1RFWI",0,0,0,0,0,0,0,1,0
"2628","B000H30MYY",0,0,0,0,0,0,0,1,0
"2629","B000H7JDSQ",0,0,0,0,0,0,0,1,0
"2630","B000H7JDVI",0,0,0,1,0,0,0,0,0
"2631","B000HBKCDC",0,0,0,1,0,0,0,0,0
"2632","B000HC2OFK",0,0,0,1,0,0,0,0,0
"2633","B000HCO8IG",0,0,0,0,0,0,0,1,0
"2634","B000HEVYQS",1,0,0,0,0,0,0,0,0
"2635","B000HEZF6I",0,0,0,1,0,0,0,0,0
"2636","B000HKDEEW",1,0,0,0,0,0,0,0,0
"2637","B000HT35SS",0,0,0,0,0,0,0,1,0
"2638","B000HT36LE",1,0,0,0,0,0,0,0,0
"2639","B000I0QJJ8",1,0,0,0,0,0,0,0,0
"2640","B000I5X82O",0,0,0,1,0,0,0,0,0
"2641","B000ICM5QW",0,0,0,1,0,0,0,0,0
"2642","B000IFRQAY",0,0,0,0,0,0,0,1,0
"2643","B000IFRQH2",1,0,0,0,0,0,0,0,0
"2644","B000IFRQMW",0,0,0,0,0,0,0,1,0
"2645","B000IFRXW0",1,0,0,0,0,0,0,0,0
"2646","B000IG63CK",0,0,0,1,0,0,0,0,0
"2647","B000IOMXXA",1,0,0,0,0,0,0,0,0
"2648","B000IY04RC",0,0,0,0,0,0,1,0,0
"2649","B000IY04RW",0,0,0,0,0,0,1,0,0
"2650","B000IY04S6",0,0,0,0,0,0,1,0,0
"2651","B000J103X4",0,0,0,0,0,0,0,1,0
"2652","B000JCETAG",1,0,0,0,0,0,0,0,0
"2653","B000JFY06Q",0,0,0,0,0,0,0,1,0
"2654","B000JFY0AC",0,0,0,0,0,0,0,1,0
"2655","B000JJRINO",0,0,0,0,0,0,0,1,0
"2656","B000JJRIO8",0,0,0,0,0,0,0,1,0
"2657","B000JMKCU2",1,0,0,0,0,0,0,0,0
"2658","B000JU8HHE",0,0,0,0,0,0,1,0,0
"2659","B000JVSZIY",0,0,0,0,0,0,0,1,0
"2660","B000KCHZK6",0,0,0,1,0,0,0,0,0
"2661","B000KSPB92",0,0,0,1,0,0,0,0,0
"2662","B000KWZ94U",1,0,0,0,0,0,0,0,0
"2663","B000L211NM",1,0,0,0,0,0,0,0,0
"2664","B000L21DVW",0,0,0,0,0,0,1,0,0
"2665","B000LV63SG",1,0,0,0,0,0,0,0,0
"2666","B000LXHGBC",1,0,0,0,0,0,0,0,0
"2667","B000M5B6GK",1,0,0,0,0,0,0,0,0
"2668","B000MGBTIE",1,0,0,0,0,0,0,0,0
"2669","B000MGUZ9I",1,0,0,0,0,0,0,0,0
"2670","B000MGVA8I",0,0,0,0,0,0,0,0,1
"2671","B000MQ51E2",1,0,0,0,0,0,0,0,0
"2672","B000MR8SZU",0,1,0,0,0,0,0,0,0
"2673","B000MRA4WK",1,0,0,0,0,0,0,0,0
"2674","B000MTPAGI",0,0,0,0,0,0,1,0,0
"2675","B000MTPAQS",0,0,0,0,0,0,0,1,0
"2676","B000MXPE74",1,0,0,0,0,0,0,0,0
"2677","B000N2G3RY",0,0,0,0,0,0,1,0,0
"2678","B000N8UY3W",0,0,0,0,0,0,1,0,0
"2679","B000NA27TE",1,0,0,0,0,0,0,0,0
"2680","B000NA2UK0",1,0,0,0,0,0,0,0,0
"2681","B000ND91SG",0,0,1,0,0,0,0,0,0
"2682","B000ND91U4",0,0,0,0,1,0,0,0,0
"2683","B000NDEXIO",0,0,0,0,0,0,0,1,0
"2684","B000NDFKRM",0,0,0,0,0,0,0,1,0
"2685","B000NHG73Y",0,0,0,0,0,0,1,0,0
"2686","B000NJLQUQ",1,0,0,0,0,0,0,0,0
"2687","B000NJLYSA",1,0,0,0,0,0,0,0,0
"2688","B000NO39EC",0,0,0,1,0,0,0,0,0
"2689","B000NOKA1C",0,0,0,1,0,0,0,0,0
"2690","B000NPE7YC",1,0,0,0,0,0,0,0,0
"2691","B000NQR7NO",1,0,0,0,0,0,0,0,0
"2692","B000NQR7UC",1,0,0,0,0,0,0,0,0
"2693","B000NVHWMU",0,0,0,1,0,0,0,0,0
"2694","B000NVIXFK",0,0,0,0,0,0,1,0,0
"2695","B000NVLES8",1,0,0,0,0,0,0,0,0
"2696","B000O170Y4",1,0,0,0,0,0,0,0,0
"2697","B000O5AYC0",1,0,0,0,0,0,0,0,0
"2698","B000O5B4NI",0,0,0,1,0,0,0,0,0
"2699","B000O78LH8",1,0,0,0,0,0,0,0,0
"2700","B000OHZJL4",1,0,0,0,0,0,0,0,0
"2701","B000OLHGBQ",1,0,0,0,0,0,0,0,0
"2702","B000OQDUQ6",0,0,0,0,0,0,1,0,0
"2703","B000OQF6N6",1,0,0,0,0,0,0,0,0
"2704","B000OV14LO",0,0,0,0,0,0,0,1,0
"2705","B000OYC3J8",1,0,0,0,0,0,0,0,0
"2706","B000P46Q0E",0,0,0,0,0,0,0,1,0
"2707","B000PDZJ0S",1,0,0,0,0,0,0,0,0
"2708","B000PFU7O4",0,0,0,1,0,0,0,0,0
"2709","B000Q3646A",0,0,0,0,0,0,0,1,0
"2710","B000Q364BK",0,0,0,0,0,0,0,1,0
"2711","B000Q677E0",0,0,0,1,0,0,0,0,0
"2712","B000Q9OD58",1,0,0,0,0,0,0,0,0
"2713","B000QCK99E",1,0,0,0,0,0,0,0,0
"2714","B000QJLQLW",0,0,0,0,0,1,0,0,0
"2715","B000QUCPUC",0,0,0,0,0,0,0,1,0
"2716","B000QVTMUM",0,0,0,0,0,1,0,0,0
"2717","B000QXDCI8",1,0,0,0,0,0,0,0,0
"2718","B000RGSOR8",1,0,0,0,0,0,0,0,0
"2719","B000RHRGIA",1,0,0,0,0,0,0,0,0
"2720","B000RMQH30",1,0,0,0,0,0,0,0,0
"2721","B000ROA07W",0,0,0,0,0,0,0,1,0
"2722","B000S50QYC",0,0,0,0,0,1,0,0,0
"2723","B000S9KSBY",1,0,0,0,0,0,0,0,0
"2724","B000S9UA94",0,0,1,0,0,0,0,0,0
"2725","B000SAAPF2",0,0,0,0,0,0,0,1,0
"2726","B000SQLCA8",0,0,0,0,0,0,0,1,0
"2727","B000SZLSB2",0,0,0,1,0,0,0,0,0
"2728","B000T0C0MC",0,0,1,0,0,0,0,0,0
"2729","B000T9DF9K",1,0,0,0,0,0,0,0,0
"2730","B000TGGTIC",0,0,0,0,0,1,0,0,0
"2731","B000TIXH80",1,0,0,0,0,0,0,0,0
"2732","B000TJ6AME",0,0,0,1,0,0,0,0,0
"2733","B000TQZ7O4",1,0,0,0,0,0,0,0,0
"2734","B000TUXL16",1,0,0,0,0,0,0,0,0
"2735","B000U618C8",1,0,0,0,0,0,0,0,0
"2736","B000U79UEU",1,0,0,0,0,0,0,0,0
"2737","B000UAE8EY",0,0,0,0,0,0,0,1,0
"2738","B000UCEJEQ",0,0,0,0,0,0,1,0,0
"2739","B000UE64QA",1,0,0,0,0,0,0,0,0
"2740","B000UGG3IW",1,0,0,0,0,0,0,0,0
"2741","B000UGGS9Q",0,0,1,0,0,0,0,0,0
"2742","B000UJBY60",0,0,0,0,0,0,0,1,0
"2743","B000UMQDHC",0,0,1,0,0,0,0,0,0
"2744","B000UZ4FMY",1,0,0,0,0,0,0,0,0
"2745","B000UZ4FWY",0,0,0,0,0,0,0,1,0
"2746","B000UZ4P5Q",1,0,0,0,0,0,0,0,0
"2747","B000V1MMIQ",1,0,0,0,0,0,0,0,0
"2748","B000V3L0ZK",1,0,0,0,0,0,0,0,0
"2749","B000V616JC",0,0,0,0,0,1,0,0,0
"2750","B000V66ZPW",0,0,0,0,0,1,0,0,0
"2751","B000V6O3CE",0,0,0,0,0,1,0,0,0
"2752","B000V9KFG4",0,0,0,0,0,0,0,1,0
"2753","B000VDDCH4",1,0,0,0,0,0,0,0,0
"2754","B000VFIDQM",0,0,0,0,0,0,0,1,0
"2755","B000VI6T9C",0,0,0,0,1,0,0,0,0
"2756","B000VJE1OG",1,0,0,0,0,0,0,0,0
"2757","B000VKJ6Q8",1,0,0,0,0,0,0,0,0
"2758","B000VS6P3W",0,0,0,0,0,0,0,1,0
"2759","B000VS6P96",0,0,0,0,0,0,1,0,0
"2760","B000VS6PD2",0,0,0,0,0,0,1,0,0
"2761","B000VS8UJY",0,0,0,1,0,0,0,0,0
"2762","B000VWLEC0",0,0,0,0,0,1,0,0,0
"2763","B000W0YVX0",0,0,0,0,0,1,0,0,0
"2764","B000W1SRR0",0,0,0,0,0,1,0,0,0
"2765","B000WCDI5K",1,0,0,0,0,0,0,0,0
"2766","B000WCDI6O",0,0,0,0,0,0,0,1,0
"2767","B000WGWCLM",0,0,0,0,0,0,0,1,0
"2768","B000WL7UQ4",0,0,0,0,0,1,0,0,0
"2769","B000WM72KM",0,0,0,0,0,0,1,0,0
"2770","B000WSVBYO",0,0,0,0,0,0,1,0,0
"2771","B000WTTC5I",0,0,0,0,0,1,0,0,0
"2772","B000X433MA",0,0,0,1,0,0,0,0,0
"2773","B000X6UB46",0,0,0,0,0,1,0,0,0
"2774","B000XQ1YOM",0,0,0,0,0,0,0,1,0
"2775","B000XXWK9I",0,0,0,0,0,0,0,1,0
"2776","B000YCLRBU",1,0,0,0,0,0,0,0,0
"2777","B000YMQIYG",0,0,0,0,0,1,0,0,0
"2778","B000ZK0CKI",0,0,1,0,0,0,0,0,0
"2779","B000ZK42QI",0,0,0,0,0,0,0,1,0
"2780","B00108YG2Y",0,0,0,1,0,0,0,0,0
"2781","B0010DJ1GA",1,0,0,0,0,0,0,0,0
"2782","B0010NX2CE",0,0,0,1,0,0,0,0,0
"2783","B0010VD7IK",0,0,0,0,0,0,1,0,0
"2784","B001110QHE",0,0,0,0,0,0,1,0,0
"2785","B00111COHO",1,0,0,0,0,0,0,0,0
"2786","B00116QB78",1,0,0,0,0,0,0,0,0
"2787","B0011B9W4M",0,0,1,0,0,0,0,0,0
"2788","B0011HF6GE",1,0,0,0,0,0,0,0,0
"2789","B0011XCZ1M",0,0,0,0,0,1,0,0,0
"2790","B0011Z4WOI",0,0,0,0,0,1,0,0,0
"2791","B00122X5VG",0,0,0,0,0,1,0,0,0
"2792","B001235DTW",0,0,0,0,0,1,0,0,0
"2793","B00126WY00",1,0,0,0,0,0,0,0,0
"2794","B00127G7A2",1,0,0,0,0,0,0,0,0
"2795","B00128X6Z0",1,0,0,0,0,0,0,0,0
"2796","B0012AXTDC",0,0,0,0,0,0,0,1,0
"2797","B0012DZA72",0,0,0,0,0,0,1,0,0
"2798","B0012GMUWW",0,0,0,1,0,0,0,0,0
"2799","B0012LA9P2",1,0,0,0,0,0,0,0,0
"2800","B0012OVF2U",0,0,0,0,0,0,1,0,0
"2801","B0012X44HE",0,0,0,0,0,1,0,0,0
"2802","B0012X9KLO",0,0,0,0,0,0,1,0,0
"2803","B00136LDKQ",0,0,0,0,0,1,0,0,0
"2804","B00136LEMS",0,0,0,0,0,1,0,0,0
"2805","B00136Q3HE",0,0,0,0,0,1,0,0,0
"2806","B00136RFJY",0,0,0,0,0,1,0,0,0
"2807","B00137GGZC",0,0,0,0,0,1,0,0,0
"2808","B00137IDW6",0,0,0,0,0,1,0,0,0
"2809","B00137IJUM",0,0,0,0,0,1,0,0,0
"2810","B00137KS2O",0,0,0,0,0,1,0,0,0
"2811","B00137OHD0",0,0,0,0,0,1,0,0,0
"2812","B00137RGS8",0,0,0,0,0,1,0,0,0
"2813","B00137TMKI",0,0,0,0,0,1,0,0,0
"2814","B0013873FI",0,0,0,0,0,1,0,0,0
"2815","B0013D8BK4",0,0,0,0,0,1,0,0,0
"2816","B0013FDTYA",0,0,0,0,0,0,0,1,0
"2817","B0013FSVD4",1,0,0,0,0,0,0,0,0
"2818","B0013G0PG4",0,0,0,0,0,1,0,0,0
"2819","B0013H8QEG",1,0,0,0,0,0,0,0,0
"2820","B0013JXF86",0,0,0,0,0,1,0,0,0
"2821","B0013L5M08",0,0,0,0,1,0,0,0,0
"2822","B0013LL04A",0,0,0,0,0,0,0,1,0
"2823","B0013LL0CC",1,0,0,0,0,0,0,0,0
"2824","B0014DBZX8",1,0,0,0,0,0,0,0,0
"2825","B0014DC046",1,0,0,0,0,0,0,0,0
"2826","B0014XCMVM",1,0,0,0,0,0,0,0,0
"2827","B0015435OI",1,0,0,0,0,0,0,0,0
"2828","B0015D3Z3A",0,0,0,1,0,0,0,0,0
"2829","B0015FK0HM",1,0,0,0,0,0,0,0,0
"2830","B0015FS8QC",1,0,0,0,0,0,0,0,0
"2831","B0015HZAOI",0,0,0,1,0,0,0,0,0
"2832","B0015RRNNE",1,0,0,0,0,0,0,0,0
"2833","B0016B6ZKG",0,0,0,0,0,0,1,0,0
"2834","B001725ZB4",0,0,0,0,0,0,1,0,0
"2835","B00175G7KE",1,0,0,0,0,0,0,0,0
"2836","B0017DHRJ6",0,0,0,0,0,1,0,0,0
"2837","B0017I1FRQ",0,0,0,1,0,0,0,0,0
"2838","B0017OLUUC",0,0,0,1,0,0,0,0,0
"2839","B0017PB5TW",1,0,0,0,0,0,0,0,0
"2840","B0017PV2DQ",0,0,0,0,0,1,0,0,0
"2841","B0017R1DZG",1,0,0,0,0,0,0,0,0
"2842","B0017TBE9Y",0,0,0,0,0,0,0,1,0
"2843","B0017U09N0",1,0,0,0,0,0,0,0,0
"2844","B0017V7GTY",0,0,0,0,0,1,0,0,0
"2845","B00192K3NW",0,0,0,0,0,1,0,0,0
"2846","B00192M9FC",0,0,0,0,0,0,0,1,0
"2847","B0019GAOI2",1,0,0,0,0,0,0,0,0
"2848","B0019T9FL6",0,0,0,0,0,0,1,0,0
"2849","B001A5RES0",0,0,0,0,0,0,0,1,0
"2850","B001A7DDTC",0,0,0,0,0,1,0,0,0
"2851","B001AAAT6O",0,0,0,0,0,1,0,0,0
"2852","B001AAAT7I",0,0,0,0,0,1,0,0,0
"2853","B001AAE9N8",0,0,0,0,0,1,0,0,0
"2854","B001AAHQLA",0,0,0,0,0,1,0,0,0
"2855","B001AGNRYY",0,0,0,0,0,0,0,1,0
"2856","B001AI1QWW",0,0,0,0,0,0,0,1,0
"2857","B001AI93YA",1,0,0,0,0,0,0,0,0
"2858","B001ATO9K2",1,0,0,0,0,0,0,0,0
